# x y ex ey
1 2.32517e+06 0 2248.58
3 2.29457e+06 0 2625.16
5 1.07342e+06 0 1286.69
7 518263 0 809.623
9 489501 0 782.129
11 461780 0 754.992
13 227875 0 507.28
15 132104 0 376.134
17 122267 0 360.892
19 118961 0 355.903
21 81042.8 0 291.176
23 39128.8 0 199.67
25 34345.9 0 187.291
27 35007.6 0 189.04
29 32484.6 0 182.053
31 25046.1 0 159.555
33 12642.7 0 113.111
35 10710.1 0 104.026
37 9819.63 0 99.5545
39 9277.82 0 96.7859
41 5939.86 0 77.3698
43 4030.9 0 63.7023
45 3204.78 0 56.7685
47 2861.27 0 53.6435
49 2568.47 0 50.9233
51 2033.14 0 45.2143
53 1279.27 0 35.8548
55 939.54 0 30.7262
57 881.799 0 29.7254
