# x y ex ey
1 359888 0 653.48
3 357051 0 650.107
5 339155 0 631.39
7 272850 0 558.177
9 94119.8 0 314.791
11 70512.8 0 270.705
13 68676.6 0 266.915
15 66626.4 0 263.027
17 41274.2 0 205.706
19 18527.9 0 137.656
21 16856.5 0 130.323
23 16427.6 0 128.924
25 15617.2 0 125.769
27 8105.4 0 90.5589
29 5636.71 0 75.391
31 4410.82 0 66.6396
33 4302.68 0 65.6305
35 4215.92 0 65.1074
37 2992.29 0 54.8513
39 2306.66 0 48.1705
41 1490.22 0 38.7103
43 1251.76 0 35.476
45 1322.13 0 36.4734
47 1201.7 0 34.7626
49 933.989 0 30.6432
51 501.598 0 22.4772
53 394.801 0 19.9151
