# x y ex ey
1 22117.8 0 149.945
3 22288.1 0 150.489
5 17682.8 0 133.911
7 6614.91 0 81.6407
9 4287.16 0 65.7002
11 4315.06 0 65.8194
13 4241.28 0 65.3201
15 3422.81 0 58.6921
17 1128.64 0 33.6644
19 1011.93 0 31.8885
21 974.627 0 31.2934
23 932.415 0 30.6742
25 934.749 0 30.6352
27 606.707 0 24.6866
29 370.648 0 19.2952
31 269.1 0 16.4379
33 279.831 0 16.753
35 275.875 0 16.6359
37 213.621 0 14.6028
39 151.736 0 12.3481
41 68.3989 0 8.29459
43 62.2994 0 7.91203
45 96.3958 0 9.83835
47 89.3298 0 9.46894
49 34.111 0 5.85
51 37.1476 0 6.10703
53 32.1375 0 5.68116
55 31.13 0 5.59111
