# x y ex ey
1 43258.7 0 210.815
3 43564.1 0 211.215
5 43698.3 0 211.754
7 36367.7 0 192.87
9 18955.2 0 138.603
11 9219.6 0 96.4307
13 8527.26 0 92.7425
15 7924.81 0 89.4389
17 8183.71 0 90.6563
19 7968.07 0 89.6422
21 7402.59 0 86.2576
23 3357.37 0 58.1543
25 2020.06 0 45.0015
27 1811.62 0 42.724
29 1884.41 0 43.7056
31 1820.9 0 42.8003
33 1764.43 0 42.1178
35 1200.45 0 34.7409
37 742.057 0 27.297
39 578.044 0 24.1061
41 509.797 0 22.5742
43 479.749 0 21.9662
45 474.182 0 21.826
47 475.921 0 21.8829
49 453.5 0 21.3545
51 271.416 0 16.5178
53 193.059 0 13.9328
55 132.615 0 11.5426
