# x y ex ey
1 32609.2 0 182.576
3 32555.4 0 182.264
5 32708.7 0 182.756
7 22614.3 0 151.583
9 7492.6 0 86.9296
11 7319.53 0 85.8807
13 6533.7 0 81.153
15 6395.78 0 80.3057
17 6366.1 0 80.0403
19 5427.31 0 73.9317
21 2290.78 0 48.0067
23 1885.26 0 43.515
25 1595.19 0 40.0679
27 1579.43 0 39.8612
29 1568.43 0 39.6975
31 1575.82 0 39.7829
33 1203.34 0 34.781
35 553.247 0 23.5905
37 460.445 0 21.5152
39 448.286 0 21.227
41 462.552 0 21.5666
43 393.351 0 19.8672
45 427.13 0 20.7188
47 366.842 0 19.1751
49 238.19 0 15.4721
51 134.652 0 11.6322
53 126.573 0 11.2761
55 110.409 0 10.5271
57 122.58 0 11.0979
