# x y ex ey
1 85326.9 0 299.019
3 83276.9 0 294.684
5 50182 0 227.291
7 20035.2 0 142.785
9 16981.9 0 131.167
11 16446.7 0 129.046
13 16314.9 0 128.583
15 16163.8 0 127.962
17 12429.5 0 112.096
19 4902.83 0 70.2487
21 4003.98 0 63.3164
23 3937.88 0 62.9356
25 4019.68 0 63.4536
27 3520.85 0 59.5557
29 2101 0 45.9352
31 1307.36 0 36.2596
33 1055.95 0 32.5717
35 1038.34 0 32.3222
37 991.308 0 31.5537
39 986.284 0 31.4736
41 708.982 0 26.6829
43 472.22 0 21.7819
45 324.602 0 18.0613
47 263.183 0 16.2595
49 297.434 0 17.288
51 302.724 0 17.3911
53 252.106 0 15.9128
55 200.814 0 14.1997
57 143.563 0 12.0054
