# x y ex ey
1 337919 0 630.201
3 338800 0 630.752
5 334971 0 626.761
7 272256 0 557.524
9 101330 0 327.83
11 70368.2 0 270.571
13 65431.3 0 260.622
15 64928.9 0 259.415
17 62888.8 0 255.273
19 47128.7 0 220.047
21 22535.5 0 151.215
23 15690.3 0 126.04
25 15600.7 0 125.58
27 15412.6 0 124.898
29 14437.4 0 120.884
31 7638.05 0 87.7589
33 5015.85 0 71.0557
35 4405.72 0 66.6388
37 4238.69 0 65.3035
39 4158.62 0 64.6791
41 4045.97 0 63.8051
43 3229.94 0 57.0089
45 2063.49 0 45.5416
47 1373.39 0 37.1321
49 1214.29 0 34.9228
51 1170.15 0 34.2976
53 1162.41 0 34.2034
