# x y ex ey
1 12506.2 0 112.432
3 12765.6 0 113.658
5 12807 0 113.854
7 12853.5 0 113.904
9 12637.4 0 112.983
11 10008.4 0 100.537
13 5066.38 0 71.4283
15 5161.98 0 72.1268
17 5012.52 0 71.0943
19 5061.33 0 71.3926
21 5014.77 0 71.0261
23 5062.79 0 71.392
25 4924.61 0 70.5028
27 4557.35 0 67.719
29 2912.61 0 54.1512
31 2420.99 0 49.336
33 2444.64 0 49.5615
35 2461.75 0 49.745
37 2516.79 0 50.2755
39 2356.2 0 48.7711
41 2465.56 0 49.822
43 2379.17 0 48.9227
45 2081.88 0 45.7584
47 1618.2 0 40.3292
49 1442.07 0 38.0812
51 1400.09 0 37.5128
53 1351.39 0 36.8485
