# x y ex ey
1 231035 0 508.333
3 229724 0 507.077
5 129993 0 371.652
7 52244.4 0 232.163
9 47512.1 0 221.029
11 44576.3 0 213.751
13 44711.6 0 214.27
15 44089.4 0 212.72
17 19724.9 0 141.423
19 12036 0 110.274
21 10751.7 0 104.057
23 10557.3 0 103.245
25 10730.9 0 104.095
27 10219 0 101.272
29 8957.25 0 95.0964
31 5062.25 0 71.1652
33 2971.27 0 54.6777
35 2846.49 0 53.5266
37 2742.8 0 52.5521
39 2647.68 0 51.7169
41 2468.78 0 50.0612
43 1582.58 0 39.9154
45 907.65 0 30.2047
47 805.758 0 28.4523
49 710.334 0 26.696
51 751.948 0 27.494
53 675.313 0 26.0508
55 420.526 0 20.5686
