# x y ex ey
1 71563.4 0 272.98
3 71360.3 0 272.495
5 71059.5 0 271.802
7 67277.6 0 264.365
9 34914.9 0 188.911
11 14617.5 0 121.56
13 13955.5 0 118.78
15 14047.6 0 119.137
17 13685.6 0 117.57
19 13098.4 0 115.044
21 8483.4 0 92.4076
23 4352.18 0 66.1398
25 3728.22 0 61.1431
27 3315.27 0 57.7552
29 3469.87 0 59.0494
31 3327.43 0 57.888
33 3222.9 0 56.9378
35 2376.18 0 48.8818
37 1528.08 0 39.2074
39 999.37 0 31.6981
41 992.415 0 31.5729
43 914.154 0 30.3206
45 905.266 0 30.1588
47 879.122 0 29.7367
49 716.255 0 26.7864
51 461.981 0 21.54
53 344.953 0 18.6257
55 300.294 0 17.3665
57 257.102 0 16.0689
