# x y ex ey
1 33823.5 0 185.838
3 33686.4 0 185.502
5 33527.9 0 185.067
7 33554.5 0 185.285
9 28466.2 0 170.411
11 12798.4 0 113.769
13 10444.8 0 102.538
15 10329.1 0 102.54
17 10632.9 0 103.648
19 10499.8 0 102.988
21 10321 0 102.098
23 9857.09 0 99.6734
25 5572.6 0 74.9098
27 4345.23 0 66.1412
29 4116.66 0 64.3149
31 4186.26 0 64.9208
33 4090.83 0 64.1387
35 4020.7 0 63.5888
37 3879.2 0 62.4865
39 3798.47 0 61.8475
41 2272.39 0 47.779
43 1848.37 0 42.9853
45 1763.59 0 42.1338
47 1858.24 0 43.3087
49 1753.47 0 41.9758
51 1786.93 0 42.3661
53 1609.01 0 40.6986
55 1521.41 0 39.1136
57 1040.06 0 32.3756
