# x y ex ey
1 24712.7 0 158.591
3 24952.8 0 159.369
5 24806.5 0 158.944
7 22208.8 0 150.272
9 8485.13 0 92.4978
11 4941.61 0 70.4723
13 4645.14 0 68.3627
15 4733.17 0 69.0551
17 4019.5 0 63.6414
19 2784 0 52.916
21 1471.6 0 38.4477
23 1199.02 0 34.7577
25 1199.69 0 34.7335
27 1109.89 0 33.3886
29 1105.55 0 33.3335
31 1029.07 0 32.1742
33 656.652 0 25.7758
35 430.47 0 20.8319
37 361.755 0 19.0662
39 344.089 0 18.6062
41 305.128 0 17.5003
43 261.04 0 16.189
45 198.888 0 14.1343
47 145.303 0 12.0667
49 88.0281 0 9.4376
51 109.698 0 10.5072
53 100.454 0 10.0454
55 96.4255 0 9.84139
57 77.9014 0 8.87769
