# x y ex ey
1 8259.5 0 91.2499
3 8361.83 0 91.8772
5 8272.73 0 91.3514
7 8179.53 0 90.7773
9 8106.8 0 90.4222
11 4124.72 0 64.4409
13 2894.5 0 53.9546
15 2789.04 0 52.9829
17 2821.7 0 53.268
19 2713.45 0 52.259
21 2798.97 0 53.0664
23 2828.24 0 53.382
25 2714.01 0 52.2215
27 2355.43 0 48.6301
29 1464.21 0 38.3726
31 1238.55 0 35.2865
33 1237.94 0 35.2977
35 1261.91 0 35.5503
37 1273.19 0 35.7548
39 1212.77 0 34.9225
41 1249.57 0 35.414
43 1247.11 0 35.4156
45 1135.64 0 33.7983
47 663.64 0 25.8126
49 591.635 0 24.3779
51 635.781 0 25.27
53 583.493 0 24.2282
55 608.967 0 24.7376
