# x y ex ey
1 263700 0 547.491
3 264129 0 548.073
5 255409 0 537.745
7 183741 0 449.05
9 78721.1 0 286.948
11 54170.6 0 236.967
13 50352.2 0 227.815
15 50680.2 0 228.633
17 49336.2 0 225.286
19 44021.7 0 212.618
21 25188.8 0 159.875
23 15588.1 0 125.58
25 12734.6 0 113.489
27 12300.8 0 111.476
29 11776.6 0 109.038
31 11308.9 0 106.921
33 8068.61 0 90.2267
35 5630.16 0 75.2967
37 4025.62 0 63.6507
39 3487.11 0 59.257
41 3182.89 0 56.8464
43 3199.32 0 56.7609
45 2959.48 0 54.5718
47 2386.07 0 48.9509
49 1632.62 0 40.5002
51 1255.65 0 35.5294
53 1011.51 0 31.8754
55 898.761 0 30.0255
57 843.243 0 29.1293
