# x y ex ey
1 12932.5 0 114.344
3 12621.9 0 112.948
5 6296.8 0 79.6553
7 2548.22 0 50.6513
9 2338.84 0 48.5158
11 2363.58 0 48.7569
13 2210.72 0 47.1328
15 1139.96 0 33.9869
17 625.412 0 25.0566
19 540.838 0 23.3172
21 576.445 0 24.0604
23 391.063 0 19.8277
25 215.434 0 14.6925
27 122.454 0 11.0865
29 137.497 0 11.7472
31 127.591 0 11.3219
33 113.443 0 10.6719
35 42.5792 0 6.57011
37 42.3112 0 6.52876
39 31.32 0 5.62524
41 39.7955 0 6.29222
43 23.132 0 4.82336
45 23.1678 0 4.83082
47 17.0975 0 4.14676
49 16.0918 0 4.02295
51 10.0989 0 3.19357
53 7.03361 0 2.65845
55 4.02209 0 2.01105
57 2.00898 0 1.42056
