# x y ex ey
1 9486.6 0 97.9041
3 7692.35 0 88.0579
5 2379.17 0 48.9227
7 1804.5 0 42.5916
9 1674.04 0 41.026
11 1562.11 0 39.6521
13 761.378 0 27.6545
15 409.908 0 20.2686
17 406.561 0 20.3027
19 387.927 0 19.745
21 314.843 0 17.796
23 185.79 0 13.6596
25 105.618 0 10.3073
27 90.4172 0 9.53081
29 106.231 0 10.3671
31 104.515 0 10.2486
33 70.1794 0 8.38805
35 37.0752 0 6.09512
37 25.1487 0 5.02974
39 26.1439 0 5.12724
41 29.0976 0 5.40329
43 14.0629 0 3.75847
45 15.0876 0 3.8956
47 7.03433 0 2.65873
49 16.0918 0 4.02295
51 6.07569 0 2.48039
53 7.04085 0 2.66119
55 4.0163 0 2.00815
