# x y ex ey
1 1.17472e+06 0 2875.71
3 1.15966e+06 0 1371.17
5 1.15159e+06 0 1346.8
7 1.15034e+06 0 1347.73
9 1.10044e+06 0 1309.24
11 625965 0 908.421
13 430780 0 724.492
15 403104 0 696.117
17 395232 0 691.173
19 393743 0 688.412
21 390545 0 683.921
23 385499 0 677.244
25 351603 0 643.456
27 351540 0 644.315
29 232951 0 510.995
31 179935 0 443.326
33 173665 0 435.444
35 170420 0 432.259
37 167910 0 427.755
39 165301 0 424.12
41 162682 0 420.491
43 159317 0 415.561
45 145720 0 396.404
47 107826 0 337.894
49 91169.6 0 309.377
51 86401.3 0 301.097
53 82222.4 0 293.901
55 79683.1 0 288.229
57 78664.3 0 286.56
