# x y ex ey
1 12809 0 113.805
3 12846.2 0 113.47
5 12314.3 0 111.589
7 4327.87 0 65.9917
9 2650.73 0 51.5897
11 2482.95 0 50.0002
13 2328.57 0 48.3966
15 2415.7 0 49.2796
17 2198.22 0 47.0161
19 1457.18 0 38.4669
21 685.789 0 26.2602
23 560.892 0 23.7444
25 612.298 0 24.8116
27 553.74 0 23.5901
29 501.623 0 22.4557
31 441.067 0 21.051
33 209.676 0 14.5735
35 170.008 0 13.039
37 146.787 0 12.1482
39 146.999 0 12.1657
41 150.499 0 12.2882
43 112.671 0 10.6464
45 58.2081 0 7.64309
47 48.1918 0 6.95588
49 40.1927 0 6.35502
51 29.1365 0 5.41052
53 34.1391 0 5.85481
