# x y ex ey
1 22863.2 0 152.479
3 23074.1 0 153.141
5 23058.3 0 153.128
7 12014.1 0 110.184
9 5933.2 0 77.1913
11 4619.65 0 68.2095
13 4348.83 0 65.9822
15 4353.84 0 66.0204
17 3946.93 0 62.9919
19 1592.44 0 39.9738
21 1124.6 0 33.4992
23 1038.92 0 32.3246
25 967.979 0 31.2089
27 951.702 0 30.9262
29 699.368 0 26.5095
31 365.024 0 19.1325
33 304.469 0 17.4913
35 272.365 0 16.545
37 271.36 0 16.5144
39 247.782 0 15.766
41 197 0 14.0714
43 98.4649 0 9.94645
45 80.3209 0 8.98015
47 83.3416 0 9.14793
49 72.4002 0 8.53244
51 70.0572 0 8.37343
53 78.4338 0 8.88087
55 45.2775 0 6.74957
