# x y ex ey
1 33200.1 0 184.241
3 32815.6 0 183.059
5 32723.4 0 182.741
7 32899.5 0 183.381
9 33213.5 0 184.411
11 32527.3 0 181.978
13 18952.9 0 138.623
15 11849.1 0 109.465
17 11343.4 0 107.046
19 11551.1 0 107.696
21 11526.5 0 107.95
23 11364.9 0 107.121
25 11500.2 0 107.799
27 11378.1 0 107.183
29 10371.3 0 102.3
31 5436.84 0 74.0616
33 4938.2 0 70.5384
35 4973.02 0 70.7764
37 4949.32 0 70.6253
39 4957.36 0 70.661
41 4931.64 0 70.5024
43 4917.47 0 70.3573
45 4909.91 0 70.3211
47 4630.92 0 68.2717
49 3905.61 0 62.7413
51 2526.56 0 50.4405
53 2426.01 0 49.3974
55 2432.31 0 49.4438
57 2410.03 0 49.1433
