# x y ex ey
1 59396.4 0 248.052
3 45200.3 0 215.43
5 13696.1 0 117.712
7 11692.7 0 108.686
9 10575.2 0 103.723
11 10697 0 103.967
13 8446.26 0 92.3323
15 2885.44 0 53.8699
17 2490.74 0 50.0657
19 2371.36 0 48.9279
21 2298.48 0 48.1469
23 2429.55 0 49.4182
25 2238.55 0 47.4679
27 1065.95 0 32.6786
29 728.038 0 27.0573
31 580.056 0 24.148
33 612.673 0 24.8064
35 515.17 0 22.7453
37 315.459 0 17.8024
39 226.058 0 15.0706
41 185.561 0 13.6427
43 170.269 0 13.0591
45 158.795 0 12.6732
47 128.77 0 11.4265
49 104.451 0 10.2422
51 84.3545 0 9.20383
53 54.2494 0 7.3824
