# x y ex ey
1 24299.3 0 157.202
3 24277.1 0 157.243
5 24213.1 0 156.96
7 23922.4 0 156.036
9 24367.2 0 157.198
11 24205.8 0 156.398
13 24337.2 0 157.359
15 24080.5 0 155.797
17 24443.9 0 157.683
19 24095.4 0 156.549
21 23791.8 0 155.548
23 22374.5 0 150.815
25 7770.35 0 88.4595
27 8185.46 0 90.8991
29 1974.44 0 44.6551
31 1789.76 0 42.553
33 1790.51 0 42.4391
35 1825.44 0 42.836
37 1906.94 0 43.7827
39 1862.19 0 43.2365
41 1890.61 0 43.6037
43 1808.22 0 42.6202
45 1820.27 0 42.7973
47 1866.67 0 43.4226
49 1750.27 0 41.9354
51 1773.3 0 42.2215
53 1811.84 0 42.6936
55 1616.84 0 40.3454
57 1086.1 0 32.9728
