# x y ex ey
1 20980.6 0 145.991
3 20701.3 0 144.924
5 21197.1 0 146.795
7 20796.9 0 145.351
9 20773.8 0 145.232
11 20832 0 145.415
13 21111.4 0 146.42
15 20901.5 0 145.585
17 21192.2 0 146.741
19 20836.4 0 145.453
21 20699.1 0 144.983
23 19475.9 0 140.584
25 6469.31 0 80.7591
27 1523.36 0 39.1508
29 1494.86 0 38.7785
31 1479.39 0 38.5594
33 1549.27 0 39.4663
35 1480.89 0 38.6246
37 1478.77 0 38.6748
39 1405.12 0 37.5801
41 1377.55 0 37.1903
43 1392.04 0 37.4048
45 1416.62 0 37.7396
47 1375.65 0 37.1933
49 1307.6 0 36.1552
51 1253.15 0 35.5012
53 691.113 0 26.3484
55 364.929 0 19.1803
57 161.802 0 12.7518
