# x y ex ey
48 5.02193 0 2.24588
48.5 15.0752 0 3.89239
49 1573.42 0 39.7729
49.5 11458.5 0 107.602
50 16877 0 130.704
50.5 22182.1 0 149.589
51 27405.1 0 167.092
51.5 32994.4 0 183.603
52 38481.3 0 198.55
52.5 44220.9 0 213.153
53 49848.3 0 226.632
53.5 55733.7 0 240.118
54 61727.5 0 252.912
54.5 68813.6 0 267.575
55 74948.9 0 279.475
55.5 83214.8 0 295.146
56 89995.5 0 307.482
56.5 97336.5 0 320.123
57 105389 0 333.964
57.5 114396 0 348.56
58 123256 0 362.563
