# x y ex ey
1 42786.8 0 209.573
3 42792.1 0 209.554
5 42842.2 0 209.195
7 42809.5 0 209.543
9 42491.7 0 208.855
11 43094.6 0 210.46
13 40041.3 0 202.549
15 20619.2 0 144.708
17 2848.8 0 53.5511
19 2607.76 0 51.2114
21 2102.73 0 45.973
23 2009.34 0 44.9302
25 1831.41 0 42.9172
27 2045.97 0 45.3429
29 1804.05 0 42.5928
31 1884.99 0 43.5321
33 1862.62 0 43.2816
35 1795.4 0 42.436
37 1762.25 0 42.0659
39 1501.21 0 38.8389
41 1022.55 0 32.0803
43 783.162 0 28.0417
45 613.993 0 24.8395
47 487.596 0 22.1406
49 390.38 0 19.7931
51 388.932 0 19.7705
53 295.697 0 17.2454
55 231.896 0 15.2577
57 198.888 0 14.1343
