# x y ex ey
1 22711.1 0 151.942
3 22505.2 0 151.29
5 22716 0 152.005
7 22612 0 151.622
9 22653.7 0 151.724
11 22623.9 0 151.678
13 22821.5 0 152.299
15 22663.3 0 151.741
17 21793.1 0 148.462
19 10271.1 0 101.829
21 2020.23 0 45.0611
23 1161.1 0 34.1646
25 1202.82 0 34.679
27 1171.23 0 34.3294
29 1155.89 0 34.1003
31 1140.81 0 33.8473
33 1111.81 0 33.4313
35 1104.65 0 33.3217
37 1126.24 0 33.6528
39 1050.68 0 32.549
41 1049.23 0 32.473
43 675.97 0 26.0567
45 523.133 0 22.963
47 461.323 0 21.6271
49 421.446 0 20.589
51 381.048 0 19.5731
53 336.074 0 18.3891
55 331.093 0 18.2261
