# x y ex ey
1 56960.1 0 242.68
3 57455.4 0 243.599
5 56897 0 242.554
7 20125.4 0 142.881
9 4044.72 0 63.7853
11 3231.62 0 57.0295
13 3209.42 0 56.8418
15 3070.23 0 55.6021
17 2889.72 0 53.9405
19 2924.53 0 54.1952
21 2752.84 0 52.861
23 2802.85 0 53.0732
25 2515.15 0 50.303
27 529.832 0 23.0798
29 231.154 0 15.2418
31 254.194 0 15.981
33 239.047 0 15.4951
35 217.149 0 14.7751
37 192.821 0 13.9156
39 250.354 0 15.8975
41 230.981 0 15.2636
43 210.241 0 14.5427
45 171.853 0 13.1419
47 46.2122 0 6.81362
49 27.9936 0 5.29029
51 17.0484 0 4.13484
53 14.06 0 3.7577
55 19.0874 0 4.37895
57 11.0585 0 3.33427
59 14.06 0 3.7577
61 14.0673 0 3.75963
63 15.0597 0 3.88839
