# x y ex ey
1 3727.84 0 61.2688
3 3562.77 0 59.8636
5 3479.94 0 59.1351
7 3343.15 0 57.995
9 3500.44 0 59.3551
11 3435.78 0 58.8367
13 3404.4 0 58.5489
15 2144.87 0 46.4414
17 229.936 0 15.1946
19 154.814 0 12.4753
21 159.578 0 12.6554
23 157.636 0 12.5807
25 168.13 0 12.9331
27 147.64 0 12.1772
29 153.793 0 12.4334
31 143.859 0 12.0301
33 130.217 0 11.465
35 80.3044 0 8.9783
37 25.9356 0 5.08639
39 5.06833 0 2.26662
41 5.02452 0 2.24703
43 4.99522 0 2.23393
45 4.02541 0 2.01271
47 12.0701 0 3.48433
49 9.04136 0 3.01379
51 9.01724 0 3.00575
53 3.00913 0 1.73732
