# x y ex ey
1 1205.46 0 34.8278
3 1219.69 0 35.0202
5 1184.99 0 34.5111
7 1122.21 0 33.5926
9 1188.74 0 34.5764
11 1179.24 0 34.4165
13 1140.46 0 33.8369
15 1202.69 0 34.7913
17 1169.71 0 34.2701
19 1171.8 0 34.3165
21 829.216 0 28.8696
23 462.076 0 21.5444
25 90.4358 0 9.53277
27 68.2934 0 8.28179
29 67.1854 0 8.208
31 60.2401 0 7.77696
33 67.3029 0 8.22236
35 60.271 0 7.78096
37 74.2966 0 8.6368
39 62.2737 0 7.90877
41 56.4969 0 7.54972
43 71.4903 0 8.48433
45 63.3042 0 7.97558
47 64.243 0 8.03037
49 40.1762 0 6.35241
51 23.0963 0 4.81592
53 23.0703 0 4.81048
55 16.9891 0 4.12045
57 8.03428 0 2.84055
