# x y ex ey
1 455.043 0 21.3798
3 450.343 0 21.2767
5 483.126 0 22.0287
7 488.904 0 22.1771
9 461.261 0 21.5298
11 511.31 0 22.6634
13 478.841 0 21.9477
15 470.259 0 21.7377
17 448.968 0 21.2355
19 459.014 0 21.4718
21 491.315 0 22.218
23 478.103 0 21.9138
25 211.051 0 14.5639
27 59.3398 0 7.72538
29 31.9469 0 5.64747
31 23.1059 0 4.8179
33 19.0697 0 4.3749
35 36.1585 0 6.02641
37 36.1883 0 6.03138
39 25.1202 0 5.02405
41 26.1547 0 5.12935
43 20.1003 0 4.49456
45 23.094 0 4.81543
47 27.9678 0 5.28542
49 26.0982 0 5.11828
51 25.1099 0 5.02198
53 30.1351 0 5.50189
55 25.0841 0 5.01682
57 18.1051 0 4.26742
