# x y ex ey
1 2.14258e+06 0 3923.04
3 2.0758e+06 0 2175.96
5 1.8859e+06 0 1916.53
7 1.62527e+06 0 1717.16
9 1.0783e+06 0 1292.83
11 905797 0 1149.99
13 863756 0 1113.75
15 845615 0 1099.62
17 824997 0 1085.15
19 780496 0 1045.3
21 654655 0 932.248
23 551668 0 841.003
25 458685 0 751.907
27 453499 0 747.124
29 427145 0 721.185
31 419188 0 712.351
33 405653 0 700.374
35 391770 0 688.532
37 367046 0 660.369
39 341067 0 633.132
41 282346 0 568.553
43 240902 0 520.701
45 228513 0 506.018
47 222464 0 498.392
49 216065 0 490.415
51 209049 0 481.547
53 197775 0 467.283
55 186091 0 451.969
57 157590 0 413.669
