# x y ex ey
1 24910.8 0 159.143
3 25477.7 0 161.032
5 21372.1 0 147.285
7 8456.78 0 92.3425
9 4903.35 0 70.2921
11 4729.27 0 68.9981
13 4921.52 0 70.4081
15 4108.95 0 64.1788
17 2762.85 0 52.7143
19 1419.2 0 37.7681
21 1227.1 0 35.0885
23 1153.64 0 34.0635
25 1184.75 0 34.5627
27 1198.31 0 34.7082
29 1013.04 0 31.9076
31 594.772 0 24.445
33 467.436 0 21.6768
35 331.57 0 18.2523
37 332.301 0 18.2649
39 353.788 0 18.8569
41 308.616 0 17.6136
43 197.802 0 14.0928
45 103.531 0 10.2013
47 108.613 0 10.4513
49 95.3818 0 9.78596
51 93.8658 0 9.73343
53 92.171 0 9.66215
55 76.3204 0 8.75455
