# x y ex ey
1 164754 0 423.321
3 164522 0 422.977
5 164312 0 422.426
7 164542 0 421.06
9 163759 0 422.009
11 146598 0 397.718
13 85266.8 0 298.786
15 54434.4 0 237.093
17 52974.1 0 234.291
19 52755.1 0 233.156
21 52312.9 0 232.307
23 52123.4 0 231.756
25 46562.7 0 218.703
27 31826.7 0 180.18
29 22510.9 0 151.185
31 21177.5 0 146.568
33 21209.8 0 146.757
35 21380.7 0 147.285
37 21285.2 0 146.899
39 20962.7 0 145.846
41 20480.9 0 144.039
43 20035.8 0 142.677
45 16764.7 0 130.265
47 11837 0 109.55
49 9650.39 0 98.6482
51 9646.15 0 98.6822
53 9492.82 0 97.9162
55 9142.21 0 95.9789
