# x y ex ey
1 217363 0 492.232
3 216902 0 492.14
5 214586 0 488.62
7 158441 0 414.248
9 80648.5 0 290.275
11 77724.9 0 284.487
13 77108.8 0 283.709
15 76321.4 0 282.16
17 75889.4 0 281.359
19 73499.6 0 276.692
21 51621.3 0 230.68
23 35098.7 0 189.485
25 34495.3 0 187.763
27 34326.8 0 187.104
29 33735.6 0 185.697
31 33445.6 0 184.779
33 33321.3 0 184.544
35 29757.2 0 174.153
37 19208.5 0 139.607
39 17012 0 131.075
41 16890 0 131.425
43 16689.8 0 130.045
45 16332 0 128.598
47 16268.5 0 127.991
49 14614.3 0 121.853
51 10915.9 0 104.955
53 8876.8 0 94.6324
55 8652.52 0 93.4385
57 8380.39 0 91.937
