# x y ex ey
1 65569 0 260.758
3 65219.4 0 260.053
5 66078.8 0 261.896
7 61528.5 0 252.219
9 32113.3 0 181.105
11 13779.2 0 117.974
13 12878.2 0 114.114
15 12793.5 0 113.712
17 12562.7 0 112.427
19 11941 0 109.874
21 7615.1 0 87.64
23 3866.68 0 62.3982
25 3316.84 0 57.7126
27 3181.52 0 56.5967
29 3039.01 0 55.1454
31 3021.6 0 55.185
33 2908.58 0 54.1137
35 2182.24 0 46.8785
37 1308.85 0 36.329
39 928.281 0 30.6045
41 918.747 0 30.4061
43 832.233 0 28.9221
45 829.971 0 29.037
47 741.815 0 27.3066
49 608.286 0 24.6693
51 380.695 0 19.555
53 278.196 0 16.7152
55 239.269 0 15.5095
57 239.343 0 15.5143
