# x y ex ey
1 69558.7 0 268.241
3 68499.5 0 266.751
5 69320.8 0 268.385
7 36819.8 0 194.187
9 23021.3 0 153.003
11 22600.2 0 151.488
13 22537.9 0 150.874
15 22458.6 0 151.039
17 21802.3 0 149.415
19 17241.7 0 132.168
21 10178.1 0 101.411
23 9708.96 0 99.0452
25 9516.33 0 98.3472
27 9496.55 0 97.8298
29 9594.12 0 98.4803
31 8350.07 0 91.9591
33 5215.4 0 72.4851
35 4628.46 0 68.3098
37 4557.54 0 67.7518
39 4637.13 0 68.2966
41 4679.6 0 68.6694
43 4633.73 0 68.3206
45 3993.17 0 63.3996
47 2490.24 0 50.0659
49 2358.99 0 48.7974
51 2376.3 0 49.0194
53 2282.72 0 47.9221
55 2321.71 0 48.3376
57 2284.67 0 47.9524
