# x y ex ey
1 2.41187e+06 0 3318.52
3 2.14735e+06 0 2107.02
5 665830 0 944.035
7 528918 0 820.012
9 506703 0 798.744
11 432248 0 728.191
13 177366 0 440.389
15 134555 0 379.318
17 126837 0 367.895
19 119894 0 357.818
21 61773.3 0 252.995
23 39127.6 0 200.273
25 35964.5 0 191.76
27 35805 0 190.866
29 32754.7 0 182.896
31 19480.1 0 140.549
33 11914.7 0 109.73
35 10817.8 0 104.766
37 9984.17 0 100.753
39 8430.01 0 92.1767
41 4746.36 0 69.1372
43 3638.48 0 60.482
45 3204.44 0 56.7713
47 2838.1 0 53.4256
49 2279.73 0 47.9227
51 1732.17 0 41.7178
53 1091.47 0 33.1205
55 884.522 0 29.8172
57 775.972 0 27.9098
