# x y ex ey
1 11947.3 0 109.909
3 12302.3 0 111.471
5 12071.7 0 110.393
7 12132.2 0 110.756
9 12292.9 0 111.492
11 9383.15 0 97.2412
13 4939.19 0 70.531
15 4790.33 0 69.4396
17 4792.88 0 69.4474
19 4879.13 0 70.0602
21 4802.91 0 69.5417
23 4593.76 0 68.0351
25 4666.09 0 68.5522
27 4264.26 0 65.5342
29 2942.96 0 54.4246
31 2330.01 0 48.3742
33 2332.12 0 48.4285
35 2427.78 0 49.4028
37 2330.01 0 48.4265
39 2337.83 0 48.5053
41 2343.24 0 48.5339
43 2250.42 0 47.5594
45 2013.45 0 45.0109
47 1789.63 0 42.6465
49 1649.91 0 40.7415
51 1505.23 0 38.8649
53 1435.23 0 38.0201
