# x y ex ey
1 36387.1 0 192.963
3 35868.3 0 191.459
5 36023.6 0 192.058
7 33990.2 0 185.93
9 17430 0 132.887
11 11077.5 0 105.788
13 10982.6 0 105.267
15 10744.3 0 104.177
17 10689.3 0 103.897
19 10900.3 0 104.961
21 9533.41 0 98.1263
23 7615.89 0 87.6491
25 4287.85 0 65.6954
27 4245.45 0 65.3455
29 4216.31 0 65.2615
31 4196.66 0 65.2945
33 4261.31 0 65.4812
35 4226.18 0 65.227
37 3620.16 0 60.3696
39 2803.29 0 53.1101
41 1952.01 0 44.3296
43 1835.25 0 42.9599
45 1888.76 0 43.5957
47 1873.54 0 43.395
49 1836.69 0 42.9702
51 1906.15 0 43.7647
53 1550.63 0 39.437
55 1293.06 0 36.0718
57 940.605 0 30.7611
