# x y ex ey
1 93154.1 0 312.906
3 98283.5 0 321.816
5 102649 0 329.296
7 96086.3 0 318.179
9 80577.2 0 290.261
11 46517.9 0 219.205
13 26907.8 0 165.387
15 26629.9 0 164.595
17 25636.4 0 161.581
19 25296.4 0 160.525
21 25071.4 0 159.768
23 24935.3 0 159.345
25 21656.7 0 148.326
27 19112.4 0 138.762
29 11280.4 0 106.381
31 9512.4 0 97.6414
33 9389.06 0 97.4071
35 9608.47 0 98.5238
37 9268.3 0 96.7708
39 9182.93 0 96.2527
41 8992.58 0 95.2356
43 7905.23 0 89.5263
45 5446.61 0 74.071
47 4453.84 0 66.9542
49 4142.73 0 64.5883
51 4382.87 0 66.7374
53 4327.54 0 65.979
55 4191.88 0 64.9612
57 4032.74 0 63.7234
