# x y ex ey
1 367297 0 661.106
3 363666 0 657.562
5 346226 0 638.835
7 143605 0 392.696
9 75233.7 0 279.967
11 71023.1 0 271.814
13 70048.7 0 270.074
15 59731.5 0 247.904
17 21960.8 0 149.345
19 18077.6 0 135.334
21 16992.6 0 131.148
23 16402.5 0 128.62
25 11798 0 109.25
27 6089.99 0 78.3282
29 4799.25 0 69.5617
31 4570.32 0 67.8296
33 4377.87 0 66.3999
35 3866.1 0 62.6422
37 2996.21 0 54.7944
39 1821.04 0 42.7799
41 1424.16 0 37.7934
43 1289.06 0 36.1577
45 1238.55 0 35.2865
47 1136.6 0 33.797
49 656.948 0 25.6887
51 437.182 0 20.9613
