# x y ex ey
1 66835.4 0 263.534
3 66540.2 0 262.865
5 66503.4 0 262.831
7 66650.3 0 263.171
9 66293.6 0 262.2
11 66356.6 0 263.005
13 66620.2 0 263.042
15 67051.3 0 263.973
17 66749.2 0 263.088
19 62177 0 253.61
21 29603.5 0 174.144
23 7593.84 0 87.5171
25 4697.42 0 68.7755
27 4340.85 0 66.1283
29 3658.6 0 60.7242
31 3862.46 0 62.3545
33 3623.71 0 60.3868
35 3654.48 0 60.6057
37 3562.59 0 59.9115
39 3602.22 0 60.2382
41 3607.27 0 60.2804
43 3550.64 0 59.5172
45 3411.11 0 58.6036
47 3404.58 0 58.5866
49 3159.05 0 56.1969
51 2093.89 0 45.8785
53 973.321 0 31.2676
55 457.994 0 21.4711
57 292.151 0 17.0968
