# x y ex ey
1 78352.7 0 286.088
3 78265.4 0 285.894
5 78209.5 0 285.714
7 78405 0 286.07
9 78335 0 285.864
11 77634.7 0 284.711
13 77393.7 0 284.223
15 77642.7 0 284.667
17 77814 0 284.817
19 77036 0 283.468
21 77644 0 283.737
23 77470.5 0 284.457
25 77472.6 0 284.3
27 76038.2 0 281.486
29 56278.2 0 241.134
31 14776.4 0 122.286
33 6072.75 0 78.3662
35 5689.42 0 75.6775
37 5668.32 0 75.591
39 5727.3 0 76.0001
41 5593.52 0 75.0622
43 5601.89 0 75.1069
45 5664.18 0 75.509
47 5481.47 0 74.5657
49 5507.6 0 74.5087
51 5342.12 0 73.4005
53 5364.87 0 73.4776
55 5252.14 0 72.6249
57 5313.08 0 72.9601
