# timestamp , source voltage , measured current , status , source status 
1683892544.960588 -4.600000e+01 -2.777167e-10 264 128 
1683892545.022461 -4.600000e+01 -2.565353e-10 8 128 
1683892545.084318 -4.600000e+01 -2.644727e-10 8 128 
1683892545.146186 -4.600000e+01 -2.474542e-10 8 128 
1683892545.208058 -4.600000e+01 -3.086178e-10 8 128 
1683892545.269929 -4.600000e+01 -2.596649e-10 8 128 
1683892545.331798 -4.600000e+01 -2.667893e-10 8 128 
1683892545.393674 -4.600000e+01 -2.628061e-10 8 128 
1683892545.455529 -4.600000e+01 -2.718176e-10 8 128 
1683892546.479859 -4.620000e+01 -2.371367e-10 264 128 
1683892546.541737 -4.620000e+01 -2.820830e-10 8 128 
1683892546.603592 -4.620000e+01 -2.628642e-10 8 128 
1683892546.665460 -4.620000e+01 -2.829539e-10 8 128 
1683892546.727334 -4.620000e+01 -2.433901e-10 8 128 
1683892546.789202 -4.620000e+01 -2.981144e-10 8 128 
1683892546.851076 -4.620000e+01 -2.641416e-10 8 128 
1683892546.912950 -4.620000e+01 -2.477968e-10 8 128 
1683892546.974814 -4.620000e+01 -2.471989e-10 8 128 
1683892547.999127 -4.640000e+01 -2.813401e-10 264 128 
1683892548.060997 -4.640000e+01 -2.668939e-10 8 128 
1683892548.122864 -4.640000e+01 -2.101723e-10 8 128 
1683892548.184744 -4.640000e+01 -2.891958e-10 8 128 
1683892548.246611 -4.640000e+01 -2.533361e-10 8 128 
1683892548.308485 -4.640000e+01 -2.702092e-10 8 128 
1683892548.370344 -4.640000e+01 -2.572438e-10 8 128 
1683892548.432207 -4.640000e+01 -2.888011e-10 8 128 
1683892548.494080 -4.640000e+01 -2.821181e-10 8 128 
1683892549.518403 -4.660000e+01 -2.463220e-10 264 128 
1683892549.580262 -4.660000e+01 -2.957627e-10 8 128 
1683892549.642132 -4.660000e+01 -2.549446e-10 8 128 
1683892549.703994 -4.660000e+01 -2.514606e-10 8 128 
1683892549.765853 -4.660000e+01 -2.393080e-10 8 128 
1683892549.827719 -4.660000e+01 -2.740645e-10 8 128 
1683892549.889588 -4.660000e+01 -2.609307e-10 8 128 
1683892549.951461 -4.660000e+01 -2.284852e-10 8 128 
1683892550.013316 -4.660000e+01 -2.600193e-10 8 128 
1683892551.037635 -4.680000e+01 -2.605882e-10 264 128 
1683892551.099498 -4.680000e+01 -2.409977e-10 8 128 
1683892551.161361 -4.680000e+01 -2.664177e-10 8 128 
1683892551.223225 -4.680000e+01 -2.769621e-10 8 128 
1683892551.285083 -4.680000e+01 -2.853174e-10 8 128 
1683892551.346945 -4.680000e+01 -2.515246e-10 8 128 
1683892551.408822 -4.680000e+01 -3.133440e-10 8 128 
1683892551.470698 -4.680000e+01 -2.851547e-10 8 128 
1683892551.532552 -4.680000e+01 -2.450565e-10 8 128 
1683892552.556878 -4.700000e+01 -3.024051e-10 264 128 
1683892552.618733 -4.700000e+01 -2.717826e-10 8 128 
1683892552.680607 -4.700000e+01 -2.522851e-10 8 128 
1683892552.742468 -4.700000e+01 -2.559490e-10 8 128 
1683892552.804326 -4.700000e+01 -2.958036e-10 8 128 
1683892552.866197 -4.700000e+01 -2.462179e-10 8 128 
1683892552.928055 -4.700000e+01 -2.229926e-10 8 128 
1683892552.989926 -4.700000e+01 -2.741925e-10 8 128 
1683892553.051792 -4.700000e+01 -2.889636e-10 8 128 
1683892554.076101 -4.720000e+01 -2.572437e-10 264 128 
1683892554.137970 -4.720000e+01 -2.723516e-10 8 128 
1683892554.199831 -4.720000e+01 -2.602803e-10 8 128 
1683892554.261700 -4.720000e+01 -2.548574e-10 8 128 
1683892554.323575 -4.720000e+01 -2.375719e-10 8 128 
1683892554.385436 -4.720000e+01 -2.887602e-10 8 128 
1683892554.447305 -4.720000e+01 -2.637582e-10 8 128 
1683892554.509181 -4.720000e+01 -2.509205e-10 8 128 
1683892554.571050 -4.720000e+01 -2.549562e-10 8 128 
1683892555.595367 -4.740000e+01 -2.797665e-10 264 128 
1683892555.657222 -4.740000e+01 -2.733156e-10 8 128 
1683892555.719088 -4.740000e+01 -2.577953e-10 8 128 
1683892555.780945 -4.740000e+01 -3.001814e-10 8 128 
1683892555.842818 -4.740000e+01 -2.789594e-10 8 128 
1683892555.904678 -4.740000e+01 -2.306626e-10 8 128 
1683892555.966532 -4.740000e+01 -2.360857e-10 8 128 
1683892556.028406 -4.740000e+01 -2.598102e-10 8 128 
1683892556.090261 -4.740000e+01 -2.540794e-10 8 128 
1683892557.114563 -4.760000e+01 -2.381759e-10 264 128 
1683892557.176428 -4.760000e+01 -2.901713e-10 8 128 
1683892557.238283 -4.760000e+01 -2.495213e-10 8 128 
1683892557.300147 -4.760000e+01 -2.292051e-10 8 128 
1683892557.362009 -4.760000e+01 -2.975045e-10 8 128 
1683892557.423872 -4.760000e+01 -2.901654e-10 8 128 
1683892557.485732 -4.760000e+01 -2.677009e-10 8 128 
1683892557.547606 -4.760000e+01 -2.373979e-10 8 128 
1683892557.609464 -4.760000e+01 -2.600309e-10 8 128 
1683892558.633759 -4.780000e+01 -2.677475e-10 264 128 
1683892558.695614 -4.780000e+01 -2.376010e-10 8 128 
1683892558.757483 -4.780000e+01 -2.638165e-10 8 128 
1683892558.819342 -4.780000e+01 -2.736292e-10 8 128 
1683892558.881202 -4.780000e+01 -2.587070e-10 8 128 
1683892558.943074 -4.780000e+01 -2.343148e-10 8 128 
1683892559.004949 -4.780000e+01 -2.762306e-10 8 128 
1683892559.066806 -4.780000e+01 -2.928423e-10 8 128 
1683892559.128673 -4.780000e+01 -2.325903e-10 8 128 
1683892560.152999 -4.800000e+01 -2.875701e-10 264 128 
1683892560.214872 -4.800000e+01 -2.818509e-10 8 128 
1683892560.276750 -4.800000e+01 -2.375662e-10 8 128 
1683892560.338621 -4.800000e+01 -2.565470e-10 8 128 
1683892560.400491 -4.800000e+01 -2.831632e-10 8 128 
1683892560.462357 -4.800000e+01 -2.843184e-10 8 128 
1683892560.524220 -4.800000e+01 -2.648442e-10 8 128 
1683892560.586075 -4.800000e+01 -2.942009e-10 8 128 
1683892560.647945 -4.800000e+01 -3.041356e-10 8 128 
1683892561.672257 -4.820000e+01 -2.253325e-10 264 128 
1683892561.734132 -4.820000e+01 -2.745523e-10 8 128 
1683892561.795995 -4.820000e+01 -2.840340e-10 8 128 
1683892561.857852 -4.820000e+01 -2.854855e-10 8 128 
1683892561.919727 -4.820000e+01 -2.701919e-10 8 128 
1683892561.981589 -4.820000e+01 -2.495795e-10 8 128 
1683892562.043456 -4.820000e+01 -2.607449e-10 8 128 
1683892562.105311 -4.820000e+01 -2.406610e-10 8 128 
1683892562.167176 -4.820000e+01 -2.665920e-10 8 128 
1683892563.191499 -4.840000e+01 -2.577372e-10 264 128 
1683892563.253359 -4.840000e+01 -2.601062e-10 8 128 
1683892563.315214 -4.840000e+01 -2.287058e-10 8 128 
1683892563.377075 -4.840000e+01 -2.870357e-10 8 128 
1683892563.438946 -4.840000e+01 -2.817869e-10 8 128 
1683892563.500815 -4.840000e+01 -2.458808e-10 8 128 
1683892563.562685 -4.840000e+01 -2.772057e-10 8 128 
1683892563.624550 -4.840000e+01 -2.917622e-10 8 128 
1683892563.686425 -4.840000e+01 -2.819554e-10 8 128 
1683892564.710721 -4.860000e+01 -2.807825e-10 264 128 
1683892564.772585 -4.860000e+01 -2.872680e-10 8 128 
1683892564.834447 -4.860000e+01 -2.812587e-10 8 128 
1683892564.896314 -4.860000e+01 -2.369916e-10 8 128 
1683892564.958183 -4.860000e+01 -2.638456e-10 8 128 
1683892565.020052 -4.860000e+01 -2.816652e-10 8 128 
1683892565.081919 -4.860000e+01 -2.770142e-10 8 128 
1683892565.143795 -4.860000e+01 -2.390293e-10 8 128 
1683892565.205656 -4.860000e+01 -2.660459e-10 8 128 
1683892566.229980 -4.880000e+01 -2.491324e-10 264 128 
1683892566.291845 -4.880000e+01 -2.501602e-10 8 128 
1683892566.353713 -4.880000e+01 -2.533767e-10 8 128 
1683892566.415585 -4.880000e+01 -2.980445e-10 8 128 
1683892566.477453 -4.880000e+01 -2.623476e-10 8 128 
1683892566.539328 -4.880000e+01 -2.551475e-10 8 128 
1683892566.601196 -4.880000e+01 -2.488130e-10 8 128 
1683892566.663065 -4.880000e+01 -2.965060e-10 8 128 
1683892566.724927 -4.880000e+01 -2.499221e-10 8 128 
1683892567.749245 -4.900000e+01 -2.666965e-10 264 128 
1683892567.811120 -4.900000e+01 -3.146388e-10 8 128 
1683892567.872994 -4.900000e+01 -2.328225e-10 8 128 
1683892567.934856 -4.900000e+01 -2.736815e-10 8 128 
1683892567.996722 -4.900000e+01 -2.933239e-10 8 128 
1683892568.058593 -4.900000e+01 -3.049716e-10 8 128 
1683892568.120457 -4.900000e+01 -2.740066e-10 8 128 
1683892568.182322 -4.900000e+01 -2.666269e-10 8 128 
1683892568.244191 -4.900000e+01 -3.053315e-10 8 128 
1683892569.268500 -4.920000e+01 -2.452597e-10 264 128 
1683892569.330365 -4.920000e+01 -3.348159e-10 8 128 
1683892569.392222 -4.920000e+01 -2.985672e-10 8 128 
1683892569.454094 -4.920000e+01 -2.582135e-10 8 128 
1683892569.515954 -4.920000e+01 -2.957861e-10 8 128 
1683892569.577814 -4.920000e+01 -3.077643e-10 8 128 
1683892569.639678 -4.920000e+01 -3.199344e-10 8 128 
1683892569.701534 -4.920000e+01 -2.808057e-10 8 128 
1683892569.763402 -4.920000e+01 -2.741980e-10 8 128 
1683892570.787711 -4.940000e+01 -3.240393e-10 264 128 
1683892570.849571 -4.940000e+01 -2.883654e-10 8 128 
1683892570.911445 -4.940000e+01 -2.983872e-10 8 128 
1683892570.973315 -4.940000e+01 -2.936781e-10 8 128 
1683892571.035183 -4.940000e+01 -2.978820e-10 8 128 
1683892571.097044 -4.940000e+01 -3.018299e-10 8 128 
1683892571.158914 -4.940000e+01 -3.321739e-10 8 128 
1683892571.220790 -4.940000e+01 -3.326037e-10 8 128 
1683892571.282665 -4.940000e+01 -3.059643e-10 8 128 
1683892572.306952 -4.960000e+01 -3.580642e-10 264 128 
1683892572.368824 -4.960000e+01 -3.457202e-10 8 128 
1683892572.430684 -4.960000e+01 -3.582616e-10 8 128 
1683892572.492542 -4.960000e+01 -3.270120e-10 8 128 
1683892572.554408 -4.960000e+01 -3.274998e-10 8 128 
1683892572.616283 -4.960000e+01 -3.559044e-10 8 128 
1683892572.678143 -4.960000e+01 -3.107836e-10 8 128 
1683892572.740007 -4.960000e+01 -3.081591e-10 8 128 
1683892572.801874 -4.960000e+01 -3.617919e-10 8 128 
1683892573.826186 -4.980000e+01 -3.601835e-10 264 128 
1683892573.888057 -4.980000e+01 -3.694794e-10 8 128 
1683892573.949921 -4.980000e+01 -3.080544e-10 8 128 
1683892574.011783 -4.980000e+01 -3.940110e-10 8 128 
1683892574.073645 -4.980000e+01 -3.317036e-10 8 128 
1683892574.135512 -4.980000e+01 -3.320577e-10 8 128 
1683892574.197382 -4.980000e+01 -3.901671e-10 8 128 
1683892574.259240 -4.980000e+01 -3.507541e-10 8 128 
1683892574.321115 -4.980000e+01 -3.622735e-10 8 128 
1683892575.345440 -5.000000e+01 -3.694157e-10 264 128 
1683892575.407309 -5.000000e+01 -4.317519e-10 8 128 
1683892575.469174 -5.000000e+01 -3.468115e-10 8 128 
1683892575.531049 -5.000000e+01 -3.652928e-10 8 128 
1683892575.592913 -5.000000e+01 -4.061987e-10 8 128 
1683892575.654776 -5.000000e+01 -3.540870e-10 8 128 
1683892575.716642 -5.000000e+01 -4.362111e-10 8 128 
1683892575.778515 -5.000000e+01 -3.473341e-10 8 128 
1683892575.840380 -5.000000e+01 -3.824388e-10 8 128 
1683892576.864702 -5.020000e+01 -4.214455e-10 264 128 
1683892576.926571 -5.020000e+01 -4.094439e-10 8 128 
1683892576.988434 -5.020000e+01 -4.194833e-10 8 128 
1683892577.050304 -5.020000e+01 -4.124283e-10 8 128 
1683892577.112165 -5.020000e+01 -4.159471e-10 8 128 
1683892577.174041 -5.020000e+01 -3.727541e-10 8 128 
1683892577.235901 -5.020000e+01 -4.102684e-10 8 128 
1683892577.297758 -5.020000e+01 -4.412974e-10 8 128 
1683892577.359621 -5.020000e+01 -4.818429e-10 8 128 
1683892578.383929 -5.040000e+01 -4.830564e-10 264 128 
1683892578.445785 -5.040000e+01 -3.936857e-10 8 128 
1683892578.507659 -5.040000e+01 -4.322804e-10 8 128 
1683892578.569529 -5.040000e+01 -4.690808e-10 8 128 
1683892578.631388 -5.040000e+01 -4.430567e-10 8 128 
1683892578.693243 -5.040000e+01 -5.066996e-10 8 128 
1683892578.755102 -5.040000e+01 -3.895109e-10 8 128 
1683892578.816962 -5.040000e+01 -5.396850e-10 8 128 
