# x y ex ey
1 13234.1 0 115.684
3 13525.1 0 116.988
5 13307.4 0 116.006
7 13515.8 0 116.881
9 13360.9 0 116.301
11 13193.7 0 115.494
13 11018.9 0 105.387
15 3007.78 0 54.9877
17 673.857 0 26.0334
19 675.939 0 26.0749
21 669.006 0 25.9235
23 637.397 0 25.2943
25 618.141 0 24.9259
27 638.553 0 25.5014
29 635.364 0 25.2734
31 516.449 0 22.824
33 353.477 0 18.9484
35 162.489 0 12.7664
37 71.4166 0 8.47559
39 47.2217 0 6.888
41 31.1813 0 5.60032
43 53.2831 0 7.31899
45 43.2295 0 6.59243
47 39.2565 0 6.28608
49 39.1275 0 6.26541
51 36.1659 0 6.02765
53 33.135 0 5.76806
55 38.1359 0 6.18647
57 28.1347 0 5.31696
