# x y ex ey
30 0 0 0
30.5 0 0 0
31 0 0 0
31.5 0 0 0
32 2.01022 0 1.42144
32.5 22.099 0 4.71151
33 360.491 0 19.026
33.5 1032.83 0 32.213
34 1670.68 0 40.9806
34.5 2685.33 0 51.9979
35 5888.92 0 77.0204
35.5 12656.9 0 113.135
36 15951.7 0 127.074
36.5 18198 0 135.753
37 22179.9 0 149.888
37.5 27761.4 0 168.103
38 37266.1 0 195.271
