# x y ex ey
1 25919.8 0 162.424
3 25654.7 0 161.523
5 26071.3 0 162.929
7 26116.7 0 163.048
9 26061 0 162.805
11 25704.7 0 161.774
13 18868.8 0 138.326
15 4562.93 0 67.705
17 1333.21 0 36.6675
19 1296.5 0 36.0974
21 1291.32 0 36.0512
23 1210.43 0 34.8118
25 1102.53 0 33.288
27 1106.69 0 33.3678
29 1124.88 0 33.6274
31 1119.74 0 33.5486
33 1092.7 0 33.1425
35 871.752 0 29.6576
37 559.541 0 23.7085
39 358.519 0 18.9748
41 127.499 0 11.3137
43 73.3076 0 8.58001
45 96.4751 0 9.84645
47 72.3034 0 8.52104
49 75.3316 0 8.69855
51 88.4352 0 9.42722
53 85.4818 0 9.2718
55 80.9919 0 8.9991
