# x y ex ey
1 1043.2 0 32.3795
3 1026.16 0 32.1303
5 1068.89 0 32.7843
7 1064.01 0 32.6808
9 1028.12 0 32.1444
11 1033.63 0 32.2537
13 1061.74 0 32.6727
15 1042.41 0 32.3705
17 741.752 0 27.2858
19 121.66 0 11.1059
21 48.2165 0 6.95946
23 55.2711 0 7.45275
25 60.2649 0 7.78016
27 57.2397 0 7.58159
29 42.1503 0 6.50394
31 51.2618 0 7.17809
33 64.3157 0 8.03946
35 42.1894 0 6.50996
37 45.2169 0 6.74054
39 42.9267 0 6.62374
41 47.212 0 6.88658
43 12.0502 0 3.47859
45 2.00774 0 1.41968
47 5.02142 0 2.24565
49 7.0365 0 2.65955
51 4.02044 0 2.01022
53 6.02756 0 2.46074
55 6.02632 0 2.46024
