# x y ex ey
1 532170 0 822.423
3 528737 0 819.841
5 526903 0 817.491
7 526833 0 817.719
9 525852 0 816.883
11 525662 0 815.907
13 526902 0 818.121
15 523925 0 814.696
17 522140 0 813.02
19 387227 0 680.223
21 92296.1 0 311.238
23 49417.1 0 225.708
25 43883 0 212.298
27 38500.8 0 198.622
29 34922.7 0 188.923
31 31372.6 0 179.027
33 29093.8 0 172.252
35 27361.6 0 166.888
37 24631.9 0 158.271
39 11860.6 0 109.502
41 4037.61 0 63.7685
43 2955.17 0 54.5572
45 2526.2 0 50.4032
47 2243.82 0 47.5262
49 1983.61 0 44.6574
51 1212.94 0 34.8265
53 381.778 0 19.5848
55 226.198 0 15.0799
57 183.895 0 13.5939
