# x y ex ey
1 9382.22 0 97.3414
3 9462.6 0 97.7293
5 9463.75 0 97.7152
7 9445.24 0 97.6543
9 9449.88 0 98.1491
11 9437.17 0 97.6073
13 9544.74 0 98.1546
15 9446.27 0 97.3894
17 3701.97 0 61.0334
19 714.593 0 26.7993
21 495.233 0 22.3042
23 507.877 0 22.5779
25 516.174 0 22.7675
27 479.453 0 21.9526
29 483.325 0 22.0377
31 472.545 0 21.7737
33 436.23 0 20.8677
35 505.333 0 22.5317
37 448.194 0 21.2226
39 301.961 0 17.4048
41 44.1031 0 6.6488
43 36.1585 0 6.02641
45 39.1034 0 6.26155
47 43.2651 0 6.59786
49 35.1685 0 5.94457
51 30.1537 0 5.50528
53 30.1134 0 5.49793
55 31.2973 0 5.62117
57 36.0954 0 6.01589
