# x y ex ey
1 933.796 0 30.6369
3 925.031 0 30.4974
5 933.22 0 30.618
7 992.695 0 31.4547
9 905.967 0 30.3001
11 944.73 0 30.781
13 941.26 0 30.7496
15 947.26 0 30.8634
17 940.314 0 30.7516
19 997.461 0 31.6694
21 436.958 0 20.9505
23 70.3672 0 8.41049
25 65.2267 0 8.09038
27 44.2212 0 6.66659
29 39.1637 0 6.27121
31 45.2355 0 6.74331
33 52.9019 0 7.26663
35 47.9895 0 6.92668
37 46.1126 0 6.79893
39 42.585 0 6.49415
41 47.1538 0 6.87809
43 32.9824 0 5.7415
45 32.1309 0 5.67999
47 30.0917 0 5.49397
49 10.0429 0 3.17583
51 5.02245 0 2.24611
53 0 0 0
55 2.01125 0 1.42217
