# x y ex ey
1 374.937 0 19.4135
3 394.143 0 19.8566
5 390.782 0 19.8134
7 401.284 0 20.0893
9 383.236 0 19.608
11 361.569 0 19.0564
13 386.922 0 19.7194
15 378.615 0 19.5256
17 375.048 0 19.4978
19 414.105 0 20.4015
21 365.663 0 19.1659
23 395.806 0 19.9404
25 368.829 0 19.2527
27 377.681 0 19.4774
29 302.117 0 17.4137
31 96.4354 0 9.8424
33 30.132 0 5.50132
35 23.1106 0 4.81889
37 27.1355 0 5.22223
39 27.0547 0 5.20669
41 29.1246 0 5.4083
43 24.1179 0 4.92305
45 28.1521 0 5.32025
47 27.1467 0 5.22438
49 30.1413 0 5.50302
51 26.1358 0 5.12566
53 29.9655 0 5.47094
55 15.2082 0 3.92674
57 20.0693 0 4.48763
