# x y ex ey
1 8960.21 0 95.117
3 9021.83 0 95.4598
5 9157.46 0 96.1284
7 8793.88 0 94.2262
9 9124.53 0 95.9892
11 9048.79 0 95.9493
13 8979.82 0 95.202
15 8101.25 0 90.3772
17 1213.53 0 34.9298
19 4869.51 0 70.0522
21 518.823 0 22.8399
23 417.121 0 20.4757
25 451.896 0 21.374
27 444.173 0 21.1272
29 419.791 0 20.5327
31 455.532 0 21.3792
33 450.468 0 21.2589
35 399.376 0 20.0694
37 422.278 0 20.605
39 353.715 0 18.8531
41 116.96 0 10.8595
43 93.3832 0 9.68339
45 28.1492 0 5.3197
47 33.1725 0 5.77459
49 33.1112 0 5.76391
