# x y ex ey
1 43866 0 212.223
3 44408.3 0 213.625
5 44150.8 0 213.013
7 45004 0 215.018
9 46893.2 0 219.665
11 46950.4 0 220.656
13 47114.2 0 220.081
15 47341 0 220.645
17 47295 0 220.648
19 44247.2 0 213.449
21 44379.9 0 214.373
23 44368.1 0 213.471
25 44320.9 0 213.454
27 45827.1 0 216.985
29 34570.8 0 187.904
31 8474.36 0 92.3913
33 2999.4 0 54.9448
35 3062.28 0 55.5129
37 3051.19 0 55.4122
39 2951.12 0 54.4917
41 2964.4 0 54.5975
43 3042.12 0 55.3296
45 3028.04 0 55.2381
47 2948.51 0 54.49
49 2886.51 0 53.8994
51 2985.85 0 54.7978
53 2950.62 0 54.5011
55 2972.68 0 54.6205
57 2852.33 0 53.5513
