# x y ex ey
1 903.163 0 30.1222
3 980.558 0 31.3869
5 945.864 0 30.8343
7 916.544 0 30.3665
9 918.618 0 30.3852
11 890.372 0 29.9126
13 934.932 0 30.6083
15 979.452 0 31.3676
17 994.751 0 31.6312
19 996.867 0 31.5869
21 888.724 0 29.8236
23 584.379 0 24.2441
25 82.9 0 9.15478
27 82.3968 0 9.0992
29 66.2711 0 8.15741
31 56.2529 0 7.51711
33 40.1638 0 6.35045
35 44.2257 0 6.66728
37 45.1983 0 6.73776
39 40.1638 0 6.35045
41 54.2438 0 7.38164
43 49.0797 0 7.01139
45 35.1794 0 5.9464
47 47.1877 0 6.88304
49 46.4032 0 6.84178
51 35.1577 0 5.94273
53 39.0873 0 6.25898
55 31.1781 0 5.59975
57 11.0369 0 3.32776
