# x y ex ey
1 5525.4 0 74.6063
3 5565.15 0 74.9791
5 5545.34 0 74.7258
7 5494.01 0 74.4203
9 5563.93 0 74.8744
11 5528.04 0 74.6012
13 5677.36 0 75.6242
15 5522.11 0 74.5687
17 5503.05 0 74.4472
19 5631.75 0 75.3113
21 5619.07 0 75.2494
23 5285.64 0 72.9766
25 1900.87 0 43.7242
27 379.456 0 19.5171
29 376.56 0 19.4455
31 378.724 0 19.5053
33 379.036 0 19.5214
35 387.121 0 19.7295
37 424.726 0 20.6509
39 419.002 0 20.5186
41 418.142 0 20.4765
43 401.062 0 20.1034
45 365.764 0 19.145
47 376.87 0 19.4615
49 344.953 0 18.6257
51 373.624 0 19.3715
53 244.923 0 15.6796
55 113.455 0 10.673
57 29.987 0 5.47485
