# x y ex ey
1 1341.85 0 36.7389
3 1049.42 0 32.4942
5 1142.93 0 33.9101
7 1036.33 0 32.2909
9 1032.98 0 32.2022
11 1095.26 0 33.3586
13 1036.45 0 32.2165
15 1064.08 0 32.7138
17 1002.16 0 31.7227
19 1019.34 0 31.9953
21 401.421 0 20.0711
23 73.4663 0 8.59858
25 57.2751 0 7.58627
27 49.2211 0 7.03158
29 52.6572 0 7.30224
31 49.1604 0 7.02291
33 50.236 0 7.10444
35 67.3445 0 8.22744
37 66.2779 0 8.15825
39 51.0202 0 7.14426
41 66.3666 0 8.16917
43 48.2563 0 6.96519
45 45.189 0 6.73638
47 10.0367 0 3.17387
49 6.02818 0 2.46099
51 6.03004 0 2.46175
53 2.00054 0 1.4146
55 4.0192 0 2.0096
57 1.00356 0 1.00356
