# x y ex ey
1 5550.25 0 74.7513
3 5524.65 0 74.6166
5 5737.41 0 76.0673
7 5529.97 0 74.6679
9 5649.54 0 75.4615
11 5329.27 0 73.2516
13 5392.92 0 73.6548
15 4175.19 0 64.7881
17 722.002 0 26.9449
19 265.111 0 16.3164
21 243.216 0 15.6345
23 238.263 0 15.4769
25 245.327 0 15.7054
27 244.246 0 15.6684
29 228.279 0 15.1514
31 235.356 0 15.4187
33 245.209 0 15.7626
35 205.76 0 14.336
37 165.634 0 12.8557
39 85.4554 0 9.26894
41 36.192 0 6.032
43 25.1254 0 5.02508
45 24.1527 0 4.93015
47 12.0614 0 3.48182
49 14.0441 0 3.75345
51 17.0852 0 4.14377
53 21.062 0 4.5961
