# x y ex ey
1 1211.02 0 34.8864
3 1062.29 0 32.6896
5 1091.59 0 33.1393
7 1099.61 0 33.2302
9 1059.84 0 32.6451
11 1104.31 0 33.3115
13 1076.27 0 32.8873
15 1093.37 0 33.163
17 1123.76 0 33.6089
19 1054.18 0 32.5328
21 1068.34 0 32.7675
23 1153.58 0 34.0468
25 752.104 0 27.518
27 100.547 0 10.0547
29 90.9223 0 9.58405
31 73.5042 0 8.60301
33 88.5263 0 9.43693
35 97.4902 0 9.89863
37 77.0237 0 8.77766
39 68.2794 0 8.28009
41 89.284 0 9.46408
43 76.3125 0 8.75365
45 85.3499 0 9.2575
47 80.4615 0 8.99587
49 63.2457 0 7.9682
51 73.9464 0 8.65477
53 71.3285 0 8.46513
55 42.159 0 6.50527
57 14.0658 0 3.75925
