# x y ex ey
1 15108.1 0 123.63
3 15096.6 0 123.627
5 14891.7 0 122.816
7 6879.72 0 83.2943
9 1125.46 0 33.6447
11 724.832 0 26.9754
13 734.474 0 27.1655
15 701.45 0 26.5503
17 674.446 0 26.0367
19 652.794 0 25.6047
21 646.293 0 25.4873
23 629.947 0 25.1577
25 512.525 0 22.695
27 138.814 0 11.8167
29 64.3091 0 8.03864
31 40.1638 0 6.35045
33 48.0682 0 6.93805
35 47.7573 0 6.96612
37 52.3316 0 7.25709
39 36.1548 0 6.02579
41 63.2327 0 7.96657
43 47.1877 0 6.88304
45 16.0852 0 4.02129
47 3.01471 0 1.74054
49 4.01837 0 2.00919
51 4.01961 0 2.00981
53 4.01713 0 2.00857
55 5.01987 0 2.24495
57 0 0 0
59 1.00459 0 1.00459
61 3.01657 0 1.74162
63 3.0144 0 1.74036
