# x y ex ey
1 34150.9 0 186.865
3 34330.2 0 187.267
5 34414.4 0 187.481
7 34154.7 0 186.847
9 33999.9 0 186.464
11 33868.1 0 185.914
13 30245.8 0 175.987
15 8519.11 0 92.7361
17 1564.89 0 39.6588
19 1496.1 0 38.7847
21 1479.61 0 38.578
23 1375.59 0 37.2462
25 1330.05 0 36.5393
27 1190.36 0 34.6088
29 1237.17 0 35.2759
31 1234.4 0 35.2254
33 1206.62 0 34.8176
35 1042.52 0 32.3738
37 681.485 0 26.1723
39 473.065 0 21.8441
41 141.774 0 11.9395
43 91.8566 0 9.62919
45 111.504 0 10.5835
47 101.479 0 10.0976
49 94.4165 0 9.73832
51 81.3333 0 9.03703
53 96.5148 0 9.85051
55 78.345 0 8.87083
