# x y ex ey
1 426110 0 719.456
3 38308 0 198.094
5 37842 0 196.782
7 37959.6 0 197.103
9 38147.9 0 197.814
11 38109.7 0 197.327
13 38243.5 0 198.888
15 38049.6 0 197.443
17 34608 0 188.424
19 5302.27 0 73.0878
21 2035.65 0 45.2703
23 1906.1 0 43.7866
25 1807.17 0 42.7023
27 1848.44 0 43.0921
29 1744.77 0 41.8759
31 1747.47 0 41.9406
33 1674.39 0 41.0345
35 1538.68 0 39.3371
37 1427.54 0 37.8829
39 699.008 0 26.4958
41 364.545 0 19.1337
43 186.814 0 13.6978
45 142.457 0 11.9547
47 108.064 0 10.4469
49 132.99 0 11.5317
51 108.357 0 10.4266
53 111.642 0 10.5966
55 107.453 0 10.3878
57 93.3449 0 9.67941
59 83.5048 0 9.16584
61 92.2558 0 9.61833
63 67.2545 0 8.21644
