# x y ex ey
1 15843.9 0 126.601
3 15710.9 0 126.168
5 15809.6 0 126.489
7 15839.3 0 126.641
9 16078.2 0 127.653
11 16009.6 0 127.786
13 15589.1 0 125.616
15 15866 0 126.762
17 15557.5 0 125.533
19 10513.1 0 102.911
21 1660.57 0 40.93
23 965.27 0 31.1539
25 968.088 0 31.1962
27 1002.59 0 31.7525
29 1007.52 0 31.8288
31 1026.21 0 32.1162
33 953.613 0 30.8906
35 982.579 0 31.4516
37 923.4 0 30.4767
39 955.69 0 31.0886
41 912.651 0 30.2707
43 909.474 0 30.2319
45 755.971 0 27.5674
47 425.73 0 20.6753
49 235.441 0 15.3913
51 151.518 0 12.3303
53 103.553 0 10.2034
55 105.509 0 10.2967
57 99.3674 0 9.9868
