# x y ex ey
1 825.619 0 28.8143
3 823.776 0 28.7851
5 868.991 0 29.5466
7 774.76 0 27.9023
9 815.976 0 28.6352
11 874.392 0 29.6276
13 778.46 0 27.9631
15 830.136 0 28.8841
17 743.291 0 27.3239
19 302.334 0 17.4263
21 60.2649 0 7.78016
23 52.267 0 7.24812
25 30.1661 0 5.50755
27 38.4242 0 6.23323
29 46.9267 0 6.91896
31 47.1829 0 6.88233
33 40.2258 0 6.36026
35 43.185 0 6.58565
37 37.1744 0 6.11143
39 46.2455 0 6.81853
41 42.2198 0 6.51465
43 38.0929 0 6.17948
45 33.1146 0 5.76451
47 12.0502 0 3.47859
49 4.02168 0 2.01084
51 5.02607 0 2.24773
53 4.02002 0 2.01001
55 1.00027 0 1.00027
57 1.005 0 1.005
